"price" "footage" "age" "renovation" "transport" "center" "supermarket" "park" "two.bathrooms"
5150.99382920627 116.462767696939 9.4947592318058 7.59700893145055 462.625711505487 4935.99255150147 596.746608700337 1310.79224989656 TRUE
3519.37545711195 84.3314095563255 31.4877465255558 7.15416982769966 350.082317704352 2056.41137637571 470.808932043634 81.1051931269467 FALSE
4174.65088214668 54.8185078445822 8.0989693775773 11.2441226961091 529.191911493569 2591.17107637373 764.524214230736 819.278097703587 TRUE
5653.77385192695 125.728869587649 40.5608728192747 1.00934289582074 520.254678423182 5883.6917227626 689.414515588833 219.735583249945 TRUE
5485.63977707722 138.814406895544 4.48328833654523 4.48328833654523 417.43468061564 5016.94693762208 512.499703763371 1453.70551633555 FALSE
4198.71025834357 105.467581920326 32.2098762951791 1.64115006197244 366.952168435738 5130.88073558544 654.300456352697 385.071942994837 FALSE
6754.47937072716 155.656284523197 47.5736992061138 8.25909046176821 493.344238802047 2120.92772636246 839.24682148798 178.5369537035 TRUE
6404.27063839577 113.692391733639 45.2329748719931 4.1469360999763 398.940066969862 891.182128810744 605.092237401558 576.016593485139 TRUE
5289.62181144549 91.3123004445806 38.7775280475616 5.90956820268184 429.25557176431 345.330680598213 749.083834207796 492.666313564871 FALSE
5662.67741211228 104.599404270295 9.36716545373201 5.35222923662513 550.702295103899 6406.70296769955 660.875364539086 255.730707874056 TRUE
3016.99233428065 73.541966881603 32.4803456366062 0.564103916287422 351.148517643208 7662.63212213903 617.5068143751 754.058439338114 FALSE
3877.19214944415 74.8561763418838 43.368336815387 10.839171574451 508.679199522778 5860.04171332319 695.375605998922 807.838022567797 FALSE
2428.41928280823 20.6997150350362 24.4720949791372 0.416870813816786 359.451655073754 5000.04376770682 607.650830321187 836.381535938475 TRUE
2252.3972083301 18.5566591164097 9.4624464251101 3.3538931356743 444.296594378603 4186.35868150465 561.399442954866 422.226344154682 FALSE
3889.00728766879 38.1003350787796 46.9760415256023 3.86912667285651 557.63497025913 5594.13589668051 687.164910622302 479.406251351815 TRUE
4086.3842938059 71.6234294511378 34.6181426532567 3.93614302296191 403.608258843324 7243.6515915263 507.426449243135 1204.45674549509 TRUE
4969.55585910038 108.849654536229 49.4357857890427 9.05963364802301 476.535310472722 2580.15165869118 700.507724602606 908.799917025957 TRUE
5773.30794331293 126.140980530065 49.4007218629122 10.3626482002437 397.020421614824 4626.50335529724 650.320275487899 594.444438600447 TRUE
7090.46017157896 154.132490988821 11.2454447671771 0.356329288333654 422.769833817259 2271.0131569468 692.921157153213 778.571725419722 TRUE
3922.86955095811 23.6179671552964 36.2159480080009 6.03875826951116 518.180299028147 1040.23970512457 711.189007157627 1199.03658205504 TRUE
5582.50423445948 112.820028837305 5.43925707787275 5.43925707787275 408.457084801721 7022.20861718185 630.022741967933 557.796603190247 TRUE
3845.7790680624 44.1532272123732 47.4584366157651 3.47622615750879 668.234624911903 4554.2870700382 954.765763306188 1404.49445743999 TRUE
5207.73582316019 104.397102057934 29.6829449646175 9.11216260213405 425.152878326897 7910.90104126165 586.275680868851 259.73879129393 FALSE
7537.82830828496 158.669638354797 15.2080472707748 5.59849489387125 502.013737190832 1494.88693380651 628.303245342081 1192.47310383385 FALSE
5012.73203680138 119.73696597619 14.7645498216152 9.89317135792226 408.39250168024 589.951915203158 688.994250502606 652.74750863947 FALSE
5715.05829308039 93.7172630252317 40.7816264890134 11.5877390904352 298.192363083618 6867.36474986247 578.596646970607 1253.12063118676 TRUE
4057.16855363423 46.6449923594482 15.4012147784233 0.924462242983282 547.535181418504 4190.47558875451 703.958215885808 682.324058698025 FALSE
3372.87109949201 86.97279527504 48.1630595065653 6.96032372396439 638.794584088023 7351.13833311014 849.737186763528 1132.17047325987 FALSE
3019.42090489474 28.733066228684 32.4083986096084 10.9517475664616 520.769591414162 7876.81651245466 646.962702976537 1116.42183304345 FALSE
5371.93214017076 138.441295963246 38.9070635773242 9.21700522117317 464.22743875002 6697.85933257513 651.121658873453 161.346574190538 FALSE
5008.78195502257 95.8002846557647 29.8430997654796 11.6211353167892 509.616172451766 2095.59099554283 744.508196503971 680.280115461908 FALSE
6032.59110531906 125.293842282612 37.2327100783587 1.5345439882949 270.69314591326 8060.91185408374 502.016954916011 121.730678486172 TRUE
3138.68726953045 19.6152653740719 31.8642530106008 5.04703617375344 594.374450229226 1901.35000253242 796.498837606568 631.780578674283 FALSE
3619.67726290234 45.9257885892875 18.0802714601159 6.05316517967731 522.024161883228 4742.52787653523 763.585929270009 1218.32109854044 TRUE
1820.30879563154 28.4449813449755 11.0493708737195 0.136755614541471 446.29505453715 8398.71951710195 661.529410429002 471.006119896192 TRUE
3819.00277871476 87.179529574234 35.0233636051416 3.10857567284256 625.759145607122 7835.80440767755 753.467600689811 1211.68691691244 FALSE
4942.17794721311 70.7181941475719 7.19861517846584 7.19861517846584 491.903462363145 1591.54023654513 736.152539030432 799.152454758063 TRUE
5920.77272320916 113.170642004348 41.6686723381281 0.935133570805192 531.015236328646 4870.07795814858 815.962506891789 558.96217663493 TRUE
4061.55886573757 78.0899979444221 9.6633671708405 8.58723360858858 493.442106959828 2049.73343988156 714.173711518087 160.558148636483 FALSE
5794.89197842448 93.1755725089461 4.46449770778418 4.46449770778418 506.359804320115 2740.29211134136 634.410646363489 276.620570782572 TRUE
4498.55111276173 75.5547201614827 6.91669819131494 6.91669819131494 645.977204850719 1127.0840084715 846.325564909715 1246.74285705201 FALSE
5073.02986245139 124.397059597541 36.9925665967166 11.3498653275892 400.742233045171 7088.20271208871 567.691121787313 1109.83515110752 TRUE
4053.66197682382 74.8860500301234 18.714490454644 9.24461503420025 666.211457299189 5495.06330008718 852.145787782709 146.573127273936 FALSE
3909.82573108318 27.3434676835313 8.90714998915792 7.89602552633733 537.488011483254 744.4769734592 774.83525928403 594.103752219118 FALSE
3636.53789439004 49.146437979769 18.9000954516232 2.91277739871293 548.714367559017 1633.91775961864 734.546010217138 1090.5890369569 FALSE
6361.1004078868 146.656518042088 35.7191716507077 3.57522879727185 540.175736647104 1866.29195524473 861.937915993943 814.632603945211 TRUE
5329.48033514006 105.797275567427 19.0787541866302 9.45607302524149 452.916952684579 3436.78211173278 640.442844162576 931.460038554855 TRUE
2618.41390748175 18.314685868565 20.6449719816446 6.15531840920448 395.818436271389 6392.04564155073 648.057431435325 1099.70301424805 TRUE
5012.99080513281 126.300725431647 26.4120406806469 4.73306402564049 585.779538181623 3208.366292472 718.917024385614 1522.19636607915 FALSE
4214.32373696579 108.598753007594 46.6565875820816 0.272695356979966 532.325437204818 5342.83101685201 752.3153778672 1390.21617692662 FALSE
2623.27165989045 18.9122609021142 47.4232874177396 6.7391127794981 438.399626148042 1153.24752252973 655.211360328661 556.970177272335 FALSE
3096.61097566584 45.506074720528 30.0953470729291 0.28745393268764 414.08092908353 8345.91064174416 644.904698643221 1187.3634682768 FALSE
5074.03885726429 76.035775620956 21.7305263765156 8.45108650065958 548.189214308604 4495.17804462688 764.386652812358 598.895867734682 TRUE
5075.07533893407 80.2311897971667 22.0003121905029 7.10956073272973 442.755157455368 4161.99246211142 636.171790886094 512.812163749244 TRUE
5011.22935626572 76.6094799255952 32.3807227499783 11.3947618072852 605.631314882968 4051.85652704628 737.611933612391 444.425800895318 TRUE
5230.76542820089 129.800498660654 27.4812349416316 10.7607956333086 484.640665833871 407.077439943811 585.149921377057 749.17748405179 FALSE
4493.48221975705 99.6382860117592 27.612031634897 2.60137740243226 487.112065212035 2558.72917806226 675.786645723966 1003.21295409743 FALSE
3937.67274104635 38.6079389546067 34.6245853081346 11.9521694267169 640.623297814757 1165.53068743996 824.074328380481 287.477479916997 FALSE
3301.33131167601 91.4062731894664 46.062225677073 7.24090050067753 469.615680013834 8953.99500592847 653.884317037326 753.860374454875 FALSE
3475.87728024846 32.0336125688627 25.3513680100441 4.73468135297298 520.195041232469 5088.08716422725 763.321892970343 997.893711294513 TRUE
4576.41857545936 92.518530794885 14.1164813637733 0.979839080013335 479.528317344914 3862.92116494224 762.333781576951 351.092005048878 FALSE
4606.11665439137 95.34760970762 15.8245431222022 3.13369573652744 570.111581955213 6797.62401845777 855.985512950023 961.944475427736 TRUE
3488.7912343409 60.7162682106718 21.9278956875205 11.0718319332227 530.52922324506 7540.27429394492 679.549559314828 1116.79371717433 TRUE
3699.84729006087 40.2292452761903 36.5637985095382 3.5850006910041 435.905128573726 9038.49938048316 628.712914303801 904.056301171891 TRUE
3555.92280496906 44.7523530498147 23.5985773541033 9.43170662038028 424.199285666427 1835.29808452724 620.940998145651 486.408453003038 FALSE
5956.38142414315 150.114554491825 2.43366505205631 2.43366505205631 595.195570850637 5607.24919585226 856.308423852933 1550.28430298809 FALSE
3940.32189284235 70.0360608589835 29.013448998332 1.68792829010636 438.699080037314 2332.13137769531 669.335966140439 1317.81192469783 TRUE
6027.60523246164 150.122326794546 14.0244240164757 2.62946083489805 479.617282947574 1830.85556084525 664.459229401071 867.776711941231 TRUE
3772.23436835368 52.7641933443956 27.5928594172001 3.06596549134701 513.752512545975 8017.53714376301 672.360911078612 654.303945421241 TRUE
5819.3699773901 124.189903857652 12.1551366634667 0.113106083124876 413.805336980644 5733.73273719546 538.56999984479 104.017254703678 FALSE
6616.66331520205 150.00484977942 37.5141029395163 8.13807231467217 679.411028091659 1808.3900032541 862.321465140454 389.224456019234 TRUE
3139.35810414497 65.7193070398644 34.0272888764739 9.84652282577008 527.056760600403 4335.76918955408 660.409743711705 1307.97582302941 FALSE
3064.52777726544 28.446300087031 9.96912816911936 8.83611603174359 647.45009582335 6059.64448190077 864.490455109746 449.404689495917 TRUE
2262.71096079285 47.2948047472164 19.8293398693204 7.52180057298392 477.315035818147 9039.16707516974 713.450065858286 232.872854785062 FALSE
4939.6783384012 158.066578773316 30.7922348752618 1.00682765711099 519.076735144443 6937.32883235671 701.028413369171 874.56962746568 FALSE
3257.52797556364 30.6478818091564 6.91578505560756 6.91578505560756 502.749727182359 3736.26346219065 732.312236944143 736.039469976444 TRUE
3697.4769805599 86.2890774924308 35.3226625584066 3.31252694595605 535.469449203246 6410.58572649386 824.440617687124 1103.66163731879 FALSE
4406.21050321505 106.17792098783 7.35815983265638 7.35815983265638 517.642493620131 7400.24164672782 811.897188168323 99.8136276812293 FALSE
4584.43148494353 46.5024848021567 49.9433837980032 1.8639120189473 596.437766242823 4150.57349216661 915.6298924565 914.105788384099 TRUE
3299.67598293912 52.3713196637109 13.5922904163599 6.81463559903204 632.071172597541 5936.92609060309 785.256974465527 1464.04821960302 FALSE
5868.0102507415 119.651884218212 29.3497999869287 6.15487388055772 542.366567915302 4149.56592450617 744.586663499829 146.54426011676 TRUE
3168.03807741371 48.5316642513499 27.4251239672303 4.2645382527262 412.628232888109 5205.43418832411 719.025695332411 1522.15563887265 FALSE
4938.95114091276 78.940331960097 33.2526526860893 0.165105119347572 347.466176624406 5788.10888484213 519.009077102357 803.129027699586 TRUE
3394.18938485646 82.283035825938 20.9864127524197 5.227479910478 466.172198028726 5669.44692000954 640.145077859348 1508.36027342081 TRUE
5540.14668368811 133.60904009873 37.3234061822295 0.929815881885588 341.573185099235 5450.80282277611 531.7785006116 589.99718668405 FALSE
5349.1643933874 78.8998509729281 39.1848635524511 3.90646794810891 503.519023246518 3001.77261193209 653.704041485402 248.505746442359 TRUE
3379.0210225644 44.4798604468815 13.7474699653685 9.95853708218783 439.624054890152 5713.20242585243 625.037019140268 732.247689249925 TRUE
3170.74392471923 43.980456199497 10.8028434664011 10.7943287389353 530.317205096035 2685.51669159317 660.072689425281 1387.01815150399 TRUE
3693.59418108804 42.0961753148586 30.5750725269318 4.58640585746616 533.577022616814 8515.67812171861 714.460126792702 236.391977180261 TRUE
2956.10075901788 22.6405660095625 23.5713548213243 6.76115168072283 316.264604787477 7887.773343416 488.064450594083 295.480267684441 FALSE
4791.62913031842 98.256876878906 15.4917696975172 5.01255957316607 507.449287595328 7162.70132254116 720.788255936845 199.409252694342 TRUE
5364.16015024924 135.11199537944 25.7735964469612 11.4718774370849 329.786998951694 7445.94388941716 444.325658694731 1614.34388964763 TRUE
5907.70912427634 107.888833694626 17.2397893965244 4.4182986645028 413.817436399983 632.173517628164 752.538620571761 861.223156376276 TRUE
4860.68085731341 87.0085641737096 25.3704468086362 7.63343961909413 525.093423809166 4029.29399231554 779.191676631265 144.618915467057 TRUE
5920.15491835249 110.800728200004 3.78029265254736 3.78029265254736 413.534457790258 6202.09858208502 557.549936954271 1213.97957794555 TRUE
2030.94300106256 36.8186945170164 41.4833518899977 10.9661136707291 487.823793054862 9004.02786026584 672.67638430557 241.596749798395 FALSE
6463.96267124519 152.988083016127 23.7665308006108 6.45938193239272 517.555324295501 1116.24389002517 706.501155363108 400.340186760761 TRUE
6666.89564252221 152.149454452097 21.2031191028655 6.46853343676776 375.91360649505 8990.30078026858 610.814669753311 370.528230473865 TRUE
6449.95375644381 155.058099199086 46.3248021490872 1.9643643591553 543.84584172836 6440.70458681519 722.325048713026 1269.79983753944 TRUE
4500.83597023751 47.3192539941519 22.4661392532289 8.82020228169858 620.095232299979 2592.18409458105 928.309046736909 540.322801754344 TRUE
3527.84039354494 48.7888524769805 16.3264363631606 10.8460224363953 502.890875374601 5298.430644804 841.188820706197 653.472427744418 FALSE
5631.39848895084 99.4886924517341 40.7790057696402 3.84355052188039 514.006297408603 986.383950104937 646.105644037534 245.061791848391 TRUE
2259.33185096378 38.103627321776 30.3487406671047 9.37361166905612 419.949017611005 6712.14523515461 690.2412883514 1372.82787745353 FALSE
1944.85109039653 33.7830499871634 13.3676089532673 6.84941897448152 505.047764165949 8423.57661130823 662.689928208609 1338.26581618981 FALSE
2948.6921741175 59.2485904288478 48.7683641761541 8.01064058952034 505.979155955376 3838.01153871627 684.08670592178 1481.30079896888 FALSE
4948.34198513202 110.777572468854 38.3680496029556 10.4493866963312 561.672323713748 5282.01929339427 802.655464844941 1599.77067078231 FALSE
3255.26900532443 35.703303498216 47.7676649615169 6.55528877768666 454.43866934091 4598.57276861195 625.049693022176 197.63917332096 FALSE
2717.94216249985 38.0846040369943 19.7205557413399 4.98270352184772 407.325397807806 8271.36854119817 694.231329181193 435.126183588989 FALSE
