"Diameter" "Carats"
"314" 7.74521086837409 2.26167936448383
"315" 8.66500931716647 2.24415009322722
"316" 9.62496036396652 2.59357232749835
"317" 8.64553809311525 2.31247290549177
"318" 6.07792870261517 1.71107116067639
"319" 8.68012143699428 2.21090071164878
"320" 8.69527401794553 2.25334985906186
"321" 9.64248172610385 2.37027991926502
"322" 8.48765172450342 2.29942534469055
"323" 11.2517037264698 2.67939807123768
"324" 9.0721151259783 2.48487059726667
"325" 10.59033140165 2.58782704347768
"326" 9.12833715665498 2.51465849635682
"327" 7.18107121763998 2.02021612256662
"328" 8.56635965072933 2.264517746669
"329" 8.82934874456413 2.35026822207442
"330" 9.09433289209895 2.47934567702953
"331" 8.5161447908836 2.43823489425675
"332" 5.68046712828986 1.67033985335266
"333" 6.57837470024232 1.71736918925807
"334" 11.1661915263923 2.50159903725343
"335" 10.4625338268613 2.69181057408738
